Date,Open,High,Low,Close,Adj Close,Volume
1978-06-29,8.032853,8.092949,8.032853,8.092949,2.205624,982176
1978-06-30,8.092949,8.092949,8.012821,8.092949,2.205624,617760
1978-07-03,8.072917,8.072917,8.032853,8.072917,2.200164,582192
1978-07-05,8.072917,8.072917,8.012821,8.012821,2.183785,534144
1978-07-06,8.012821,8.072917,7.992788,8.052885,2.194705,764400
1978-07-07,8.052885,8.112981,8.032853,8.112981,2.211082,1185600
1978-07-10,8.112981,8.293269,8.072917,8.253205,2.249298,584688
1978-07-11,8.273237,8.393429,8.273237,8.333333,2.271137,844896
1978-07-12,8.333333,8.353365,8.313301,8.333333,2.271137,542256
1978-07-13,8.333333,8.373397,8.293269,8.353365,2.276597,752544
1978-07-14,8.353365,8.573718,8.333333,8.573718,2.336649,1998048
1978-07-17,8.573718,8.673878,8.413462,8.413462,2.292976,711360
1978-07-18,8.413462,8.493590,8.333333,8.333333,2.271137,406224
1978-07-19,8.333333,8.553686,8.333333,8.533654,2.325731,604656
1978-07-20,8.533654,8.573718,8.433494,8.493590,2.314813,687024
1978-07-21,8.493590,8.493590,8.353365,8.393429,2.287515,794976
1978-07-24,8.393429,8.413462,8.253205,8.393429,2.287515,494832
1978-07-25,8.393429,8.573718,8.373397,8.573718,2.336649,677664
1978-07-26,8.573718,8.733974,8.573718,8.613782,2.347570,827424
1978-07-27,8.613782,8.653846,8.573718,8.573718,2.336649,555984
1978-07-28,8.573718,8.613782,8.553686,8.573718,2.336649,475488
1978-07-31,8.573718,8.633814,8.573718,8.593750,2.342109,549744
1978-08-01,8.593750,8.713942,8.553686,8.593750,2.342109,957216
1978-08-02,8.593750,8.794071,8.533654,8.733974,2.380325,1057056
1978-08-03,8.814103,9.074519,8.814103,8.874199,2.418544,2400528
1978-08-04,8.874199,8.914263,8.834135,8.894231,2.424002,1110096
1978-08-07,8.894231,8.974359,8.834135,8.894231,2.424002,1011504
1978-08-08,8.894231,8.934295,8.834135,8.934295,2.434922,719472
1978-08-09,8.954327,9.114583,8.954327,9.014423,2.456758,1628016
1978-08-10,9.014423,9.074519,8.914263,8.934295,2.434922,789984
1978-08-11,8.934295,9.014423,8.914263,8.994391,2.451298,555984
1978-08-14,8.994391,9.094551,8.954327,8.974359,2.445839,533520
1978-08-15,8.954327,8.954327,8.814103,8.934295,2.434922,385632
1978-08-16,8.934295,9.034455,8.914263,9.014423,2.456758,635232
1978-08-17,9.074519,9.234776,9.074519,9.114583,2.484055,1402752
1978-08-18,9.114583,9.194712,9.014423,9.054487,2.467678,823680
1978-08-21,9.034455,9.034455,8.874199,8.914263,2.429462,773760
1978-08-22,8.914263,8.954327,8.774038,8.934295,2.434922,615888
1978-08-23,8.934295,9.074519,8.914263,9.014423,2.456758,991536
1978-08-24,9.014423,9.114583,8.974359,9.034455,2.462218,615888
1978-08-25,9.034455,9.054487,8.974359,9.034455,2.462218,625248
1978-08-28,9.014423,9.014423,8.874199,8.974359,2.445839,532896
1978-08-29,8.874199,8.874199,8.774038,8.834135,2.407624,544128
1978-08-30,8.774038,8.774038,8.693910,8.733974,2.380325,1869504
1978-08-31,8.733974,8.754006,8.673878,8.693910,2.369408,531648
1978-09-01,8.693910,8.713942,8.653846,8.653846,2.358488,628368
1978-09-05,8.653846,8.693910,8.593750,8.633814,2.353028,1372800
1978-09-06,8.633814,8.733974,8.613782,8.693910,2.369408,1670448
1978-09-07,8.693910,8.733974,8.613782,8.653846,2.358488,741312
1978-09-08,8.673878,8.774038,8.673878,8.774038,2.391246,2176512
1978-09-11,8.774038,8.854167,8.774038,8.814103,2.402164,1130064
1978-09-12,8.713942,8.713942,8.593750,8.713942,2.403269,1008384
1978-09-13,8.713942,8.794071,8.673878,8.713942,2.403269,1108224
1978-09-14,8.713942,8.774038,8.593750,8.593750,2.370120,750048
1978-09-15,8.593750,8.593750,8.433494,8.513622,2.348021,662688
1978-09-18,8.513622,8.533654,8.393429,8.453526,2.331447,1030224
1978-09-19,8.453526,8.613782,8.413462,8.433494,2.325922,947856
1978-09-20,8.433494,8.533654,8.313301,8.353365,2.303824,990288
1978-09-21,8.353365,8.413462,8.293269,8.393429,2.314873,994032
1978-09-22,8.393429,8.473558,8.353365,8.413462,2.320398,1541904
1978-09-25,8.413462,8.413462,8.313301,8.413462,2.320398,580320
1978-09-26,8.413462,8.533654,8.333333,8.513622,2.348021,898560
1978-09-27,8.513622,8.613782,8.373397,8.373397,2.309347,943488
1978-09-28,8.373397,8.393429,8.313301,8.373397,2.309347,834912
1978-09-29,8.373397,8.473558,8.333333,8.473558,2.336972,782496
1978-10-02,8.493590,8.553686,8.493590,8.493590,2.342497,959088
1978-10-03,8.493590,8.593750,8.493590,8.533654,2.353546,1066416
1978-10-04,8.493590,8.493590,8.413462,8.493590,2.342497,472992
1978-10-05,8.493590,8.513622,8.413462,8.413462,2.320398,772512
1978-10-06,8.413462,8.513622,8.393429,8.413462,2.320398,604032
1978-10-09,8.433494,8.513622,8.433494,8.513622,2.348021,511680
1978-10-10,8.513622,8.533654,8.473558,8.493590,2.342497,509184
1978-10-11,8.493590,8.573718,8.433494,8.573718,2.364594,630864
1978-10-12,8.573718,8.633814,8.533654,8.553686,2.359071,831792
1978-10-13,8.553686,8.593750,8.453526,8.493590,2.342497,624000
1978-10-16,8.493590,8.493590,8.313301,8.313301,2.292774,692016
1978-10-17,8.313301,8.333333,8.253205,8.293269,2.287251,796848
1978-10-18,8.293269,8.353365,8.213141,8.253205,2.276198,539760
1978-10-19,8.253205,8.273237,8.153045,8.153045,2.248575,574080
1978-10-20,8.153045,8.153045,7.952724,7.972756,2.198854,1940640
1978-10-23,7.972756,7.992788,7.772436,7.872596,2.171230,2144064
1978-10-24,7.872596,7.912660,7.772436,7.772436,2.143605,1135056
1978-10-25,7.772436,7.832532,7.692308,7.792468,2.149131,1020240
1978-10-26,7.792468,7.812500,7.672276,7.692308,2.121506,1019616
1978-10-27,7.692308,7.752404,7.632212,7.652244,2.110456,897312
1978-10-30,7.652244,7.772436,7.371795,7.772436,2.143605,1257984
1978-10-31,7.772436,7.812500,7.612179,7.612179,2.099408,758784
1978-11-01,7.772436,8.173077,7.772436,8.133013,2.243052,1306032
1978-11-02,8.052885,8.052885,7.732372,7.772436,2.143605,1967472
1978-11-03,7.772436,7.772436,7.672276,7.692308,2.121506,1130064
1978-11-06,7.692308,7.752404,7.652244,7.652244,2.110456,753168
1978-11-07,7.652244,7.712340,7.612179,7.692308,2.121506,1058928
1978-11-08,7.692308,7.692308,7.592147,7.692308,2.121506,695136
1978-11-09,7.692308,7.832532,7.652244,7.752404,2.138079,649584
1978-11-10,7.752404,7.892628,7.712340,7.772436,2.143605,602160
1978-11-13,7.752404,7.752404,7.491987,7.491987,2.066259,768768
1978-11-14,7.532051,7.672276,7.532051,7.632212,2.104933,627744
1978-11-15,7.672276,7.832532,7.672276,7.772436,2.143605,751296
1978-11-16,7.772436,7.952724,7.732372,7.892628,2.176753,681408
1978-11-17,7.892628,7.972756,7.812500,7.972756,2.198854,811824
1978-11-20,7.972756,8.052885,7.932692,8.012821,2.209902,453648
1978-11-21,8.012821,8.012821,7.932692,7.952724,2.193328,408720
1978-11-22,7.952724,7.972756,7.912660,7.932692,2.187804,618384
1978-11-24,7.932692,7.972756,7.852564,7.972756,2.198854,328224
1978-11-27,7.972756,7.972756,7.872596,7.932692,2.187804,296400
1978-11-28,7.932692,7.952724,7.752404,7.852564,2.165704,295152
1978-11-29,7.812500,7.812500,7.712340,7.712340,2.127032,357552
1978-11-30,7.592147,7.592147,7.471955,7.552083,2.111349,846768
1978-12-01,7.632212,7.792468,7.632212,7.732372,2.161755,643344
1978-12-04,7.732372,7.812500,7.712340,7.752404,2.167354,503568
1978-12-05,7.752404,7.832532,7.752404,7.812500,2.184155,587808
1978-12-06,7.812500,7.932692,7.792468,7.832532,2.189755,988416
1978-12-07,7.832532,7.872596,7.772436,7.792468,2.178555,335712
1978-12-08,7.792468,7.792468,7.692308,7.732372,2.161755,508560
1978-12-11,7.732372,7.852564,7.732372,7.832532,2.189755,379392
1978-12-12,7.832532,7.832532,7.712340,7.732372,2.161755,340704
1978-12-13,7.732372,7.772436,7.512019,7.532051,2.105749,455520
1978-12-14,7.532051,7.632212,7.532051,7.612179,2.128151,424944
1978-12-15,7.612179,7.612179,7.512019,7.532051,2.105749,454272
1978-12-18,7.512019,7.512019,7.371795,7.411859,2.072148,836160
1978-12-19,7.411859,7.451923,7.331731,7.411859,2.072148,687024
1978-12-20,7.411859,7.532051,7.391827,7.491987,2.094549,551616
1978-12-21,7.491987,7.572115,7.371795,7.471955,2.088948,518544
1978-12-22,7.471955,7.632212,7.431891,7.612179,2.128151,354432
1978-12-26,7.612179,7.712340,7.491987,7.712340,2.156152,549120
1978-12-27,7.712340,7.712340,7.632212,7.652244,2.139352,808704
1978-12-28,7.652244,7.652244,7.512019,7.592147,2.122550,419328
1978-12-29,7.592147,7.632212,7.532051,7.552083,2.111349,484224
1979-01-02,7.552083,7.652244,7.491987,7.532051,2.105749,478608
1979-01-03,7.552083,7.692308,7.552083,7.672276,2.144952,908544
1979-01-04,7.912660,7.912660,7.692308,7.832532,2.189755,1161888
1979-01-05,7.832532,7.912660,7.812500,7.852564,2.195356,852384
1979-01-08,7.852564,7.852564,7.772436,7.832532,2.189755,429312
1979-01-09,7.832532,7.932692,7.812500,7.892628,2.206556,600912
1979-01-10,7.892628,7.912660,7.832532,7.852564,2.195356,525408
1979-01-11,7.852564,7.852564,7.792468,7.812500,2.184155,499824
1979-01-12,7.892628,8.012821,7.892628,7.892628,2.206556,922896
1979-01-15,7.932692,8.012821,7.932692,8.012821,2.240159,444288
1979-01-16,8.012821,8.052885,7.912660,7.912660,2.212157,833040
1979-01-17,7.912660,7.912660,7.792468,7.872596,2.200956,759408
1979-01-18,7.872596,7.932692,7.812500,7.892628,2.206556,480480
1979-01-19,7.932692,7.992788,7.932692,7.952724,2.223359,555984
1979-01-22,7.952724,7.972756,7.832532,7.892628,2.206556,730704
1979-01-23,7.892628,7.972756,7.872596,7.892628,2.206556,494832
1979-01-24,7.892628,8.032853,7.872596,7.912660,2.212157,839904
1979-01-25,7.932692,8.072917,7.932692,8.032853,2.245760,1289808
1979-01-26,8.032853,8.072917,7.972756,7.992788,2.234558,764400
1979-01-29,7.992788,8.012821,7.912660,7.952724,2.223359,670176
1979-01-30,7.952724,7.952724,7.872596,7.872596,2.200956,471120
1979-01-31,7.872596,7.872596,7.712340,7.732372,2.161755,759408
1979-02-01,7.732372,7.752404,7.672276,7.752404,2.167354,625248
1979-02-02,7.752404,7.772436,7.632212,7.672276,2.144952,699504
1979-02-05,7.632212,7.632212,7.491987,7.532051,2.105749,639600
1979-02-06,7.532051,7.572115,7.512019,7.532051,2.105749,692640
1979-02-07,7.532051,7.532051,7.451923,7.451923,2.083349,851136
1979-02-08,7.451923,7.512019,7.431891,7.431891,2.077748,984672
1979-02-09,7.431891,7.471955,7.371795,7.411859,2.072148,954096
1979-02-12,7.411859,7.512019,7.391827,7.451923,2.083349,609024
1979-02-13,7.451923,7.552083,7.451923,7.451923,2.083349,1455792
1979-02-14,7.451923,7.552083,7.451923,7.491987,2.094549,1058928
1979-02-15,7.491987,7.491987,7.431891,7.491987,2.094549,398736
1979-02-16,7.491987,7.532051,7.471955,7.512019,2.100150,358800
1979-02-20,7.512019,7.652244,7.471955,7.652244,2.139352,751920
1979-02-21,7.652244,7.912660,7.512019,7.552083,2.111349,897312
1979-02-22,7.552083,7.612179,7.512019,7.572115,2.116951,1042704
1979-02-23,7.532051,7.532051,7.491987,7.491987,2.094549,748176
1979-02-26,7.491987,7.552083,7.451923,7.491987,2.094549,650208
1979-02-27,7.491987,7.491987,7.391827,7.411859,2.072148,683904
1979-02-28,7.411859,7.411859,7.291667,7.371795,2.090324,865488
1979-03-01,7.371795,7.431891,7.351763,7.431891,2.107365,554112
1979-03-02,7.431891,7.431891,7.351763,7.351763,2.084643,578448
1979-03-05,7.371795,7.512019,7.371795,7.411859,2.101685,1297920
1979-03-06,7.411859,7.471955,7.411859,7.451923,2.113045,821184
1979-03-07,7.451923,7.491987,7.411859,7.451923,2.113045,934128
1979-03-08,7.451923,7.532051,7.411859,7.512019,2.130086,1547520
1979-03-09,7.512019,7.572115,7.491987,7.491987,2.124407,1054560
1979-03-12,7.491987,7.552083,7.331731,7.552083,2.141446,614640
1979-03-13,7.552083,7.612179,7.491987,7.552083,2.141446,817440
1979-03-14,7.552083,7.592147,7.532051,7.552083,2.141446,370032
1979-03-15,7.552083,7.652244,7.552083,7.592147,2.152807,648960
1979-03-16,7.592147,7.692308,7.552083,7.692308,2.181209,927264
1979-03-19,7.692308,7.772436,7.652244,7.732372,2.192569,672672
1979-03-20,7.732372,7.752404,7.652244,7.672276,2.175528,582816
1979-03-21,7.672276,7.732372,7.652244,7.712340,2.186888,860496
1979-03-22,7.732372,7.812500,7.732372,7.752404,2.198248,1025856
1979-03-23,7.752404,7.912660,7.732372,7.812500,2.215288,594048
1979-03-26,7.812500,7.812500,7.732372,7.752404,2.198248,468000
1979-03-27,7.752404,7.952724,7.712340,7.952724,2.255050,873600
1979-03-28,7.952724,7.952724,7.832532,7.832532,2.220970,858000
1979-03-29,7.832532,7.892628,7.712340,7.732372,2.192569,799344
1979-03-30,7.732372,7.772436,7.652244,7.692308,2.181209,844272
1979-04-02,7.612179,7.612179,7.512019,7.572115,2.147127,1013376
1979-04-03,7.572115,7.672276,7.572115,7.652244,2.169846,1106352
1979-04-04,7.652244,7.752404,7.652244,7.652244,2.169846,1154400
1979-04-05,7.652244,7.672276,7.592147,7.652244,2.169846,693264
1979-04-06,7.652244,7.652244,7.592147,7.652244,2.169846,640848
1979-04-09,7.652244,7.672276,7.612179,7.632212,2.164168,476736
1979-04-10,7.652244,7.792468,7.652244,7.752404,2.198248,842400
1979-04-11,7.752404,7.812500,7.692308,7.772436,2.203928,827424
1979-04-12,7.772436,7.812500,7.692308,7.772436,2.203928,678912
1979-04-16,7.772436,7.772436,7.712340,7.752404,2.198248,599664
1979-04-17,7.752404,7.772436,7.692308,7.692308,2.181209,748800
1979-04-18,7.712340,7.772436,7.712340,7.732372,2.192569,579072
1979-04-19,7.732372,7.772436,7.692308,7.692308,2.181209,628368
1979-04-20,7.692308,7.712340,7.652244,7.692308,2.181209,610896
1979-04-23,7.692308,7.792468,7.652244,7.792468,2.209608,879216
1979-04-24,7.792468,7.912660,7.752404,7.852564,2.226650,736320
1979-04-25,7.852564,7.972756,7.812500,7.952724,2.255050,520416
1979-04-26,7.952724,7.952724,7.852564,7.892628,2.238010,889200
1979-04-27,7.872596,7.872596,7.812500,7.852564,2.226650,719472
1979-04-30,7.852564,7.892628,7.792468,7.872596,2.232331,467376
1979-05-01,7.872596,7.972756,7.872596,7.892628,2.238010,743808
1979-05-02,7.892628,7.972756,7.872596,7.972756,2.260731,534144
1979-05-03,7.972756,8.072917,7.952724,7.992788,2.266411,974688
1979-05-04,7.992788,8.012821,7.952724,7.972756,2.260731,529152
1979-05-07,7.912660,7.912660,7.792468,7.792468,2.209608,1006512
1979-05-08,7.792468,7.852564,7.772436,7.832532,2.220970,609024
1979-05-09,7.832532,7.892628,7.792468,7.892628,2.238010,764400
1979-05-10,7.892628,7.892628,7.852564,7.852564,2.226650,872352
1979-05-11,7.852564,7.892628,7.832532,7.872596,2.232331,491712
1979-05-14,7.812500,7.812500,7.772436,7.792468,2.209608,853632
1979-05-15,7.792468,7.832532,7.792468,7.812500,2.215288,297648
1979-05-16,7.812500,7.872596,7.812500,7.872596,2.232331,587808
1979-05-17,7.872596,8.032853,7.872596,8.012821,2.272091,839280
1979-05-18,7.992788,7.992788,7.932692,7.972756,2.260731,702624
1979-05-21,7.972756,8.092949,7.932692,8.032853,2.277771,663936
1979-05-22,8.032853,8.133013,7.992788,8.112981,2.300492,940992
1979-05-23,8.112981,8.273237,7.992788,7.992788,2.266411,459888
1979-05-24,7.992788,8.032853,7.932692,8.012821,2.272091,588432
1979-05-25,7.992788,7.992788,7.952724,7.952724,2.255050,541632
1979-05-29,7.952724,7.992788,7.932692,7.932692,2.249370,1225536
1979-05-30,7.932692,7.992788,7.912660,7.972756,2.260731,695136
1979-05-31,7.932692,7.932692,7.812500,7.872596,2.264187,1072032
1979-06-01,7.872596,7.932692,7.832532,7.872596,2.264187,541008
1979-06-04,7.872596,7.952724,7.852564,7.932692,2.281472,292656
1979-06-05,7.932692,8.072917,7.932692,8.052885,2.316038,579696
1979-06-06,8.052885,8.133013,7.992788,8.032853,2.310278,1057680
1979-06-07,8.032853,8.112981,8.032853,8.052885,2.316038,721968
1979-06-08,8.052885,8.052885,8.012821,8.032853,2.310278,783120
1979-06-11,8.012821,8.012821,7.932692,7.952724,2.287232,546624
1979-06-12,7.952724,7.992788,7.932692,7.932692,2.281472,973440
1979-06-13,7.932692,7.972756,7.892628,7.932692,2.281472,706368
1979-06-14,7.932692,7.952724,7.892628,7.912660,2.275711,514800
1979-06-15,7.912660,7.992788,7.912660,7.932692,2.281472,907296
1979-06-18,7.932692,7.932692,7.792468,7.872596,2.264187,625872
1979-06-19,7.872596,7.912660,7.832532,7.852564,2.258425,709488
1979-06-20,7.852564,7.852564,7.792468,7.812500,2.246902,550368
1979-06-21,7.812500,7.852564,7.692308,7.852564,2.258425,777504
1979-06-22,7.852564,7.932692,7.832532,7.892628,2.269950,612768
1979-06-25,7.892628,7.952724,7.872596,7.952724,2.287232,778752
1979-06-26,7.952724,8.032853,7.932692,7.952724,2.287232,955344
1979-06-27,7.952724,8.032853,7.952724,8.012821,2.304517,471744
1979-06-28,8.012821,8.052885,7.992788,8.032853,2.310278,378768
1979-06-29,8.032853,8.092949,7.972756,8.012821,2.304517,455520
1979-07-02,8.012821,8.012821,7.952724,7.972756,2.292994,669552
1979-07-03,7.972756,7.992788,7.952724,7.972756,2.292994,567840
1979-07-05,7.972756,7.992788,7.952724,7.992788,2.298756,1710384
1979-07-06,7.992788,8.072917,7.952724,8.032853,2.310278,789360
1979-07-09,8.072917,8.193109,8.072917,8.173077,2.350607,995280
1979-07-10,8.173077,8.233173,8.153045,8.153045,2.344846,1213680
1979-07-11,8.112981,8.112981,8.012821,8.072917,2.321801,619632
1979-07-12,8.072917,8.072917,8.032853,8.032853,2.310278,338208
1979-07-13,8.032853,8.052885,7.872596,8.052885,2.316038,350064
1979-07-16,8.052885,8.052885,7.972756,8.052885,2.316038,604032
1979-07-17,8.052885,8.193109,8.012821,8.072917,2.321801,1206192
1979-07-18,8.072917,8.072917,8.032853,8.072917,2.321801,873600
1979-07-19,8.072917,8.092949,8.032853,8.072917,2.321801,772512
1979-07-20,8.072917,8.072917,8.032853,8.052885,2.316038,620256
1979-07-23,8.052885,8.072917,8.012821,8.012821,2.304517,394992
1979-07-24,8.012821,8.092949,7.992788,8.092949,2.327562,460512
1979-07-25,8.092949,8.213141,8.092949,8.173077,2.350607,753792
1979-07-26,8.193109,8.293269,8.193109,8.253205,2.373652,1253616
1979-07-27,8.253205,8.273237,8.213141,8.253205,2.373652,583440
1979-07-30,8.253205,8.273237,8.233173,8.233173,2.367892,710736
1979-07-31,8.253205,8.333333,8.253205,8.273237,2.379414,701376
1979-08-01,8.273237,8.293269,8.253205,8.273237,2.379414,680784
1979-08-02,8.273237,8.273237,8.213141,8.233173,2.367892,461136
1979-08-03,8.233173,8.233173,8.173077,8.213141,2.362129,481728
1979-08-06,8.213141,8.253205,8.213141,8.253205,2.373652,370032
1979-08-07,8.253205,8.453526,8.253205,8.433494,2.425504,1090128
1979-08-08,8.473558,8.593750,8.473558,8.513622,2.448550,1330992
1979-08-09,8.513622,8.533654,8.453526,8.473558,2.437027,809952
1979-08-10,8.473558,8.653846,8.453526,8.653846,2.488877,602784
1979-08-13,8.673878,8.754006,8.673878,8.673878,2.494638,1016496
1979-08-14,8.673878,8.733974,8.673878,8.713942,2.506162,963456
1979-08-15,8.713942,8.814103,8.673878,8.794071,2.529207,902928
1979-08-16,8.794071,8.834135,8.733974,8.774038,2.523446,1399632
1979-08-17,8.774038,8.834135,8.733974,8.774038,2.523446,706368
1979-08-20,8.774038,8.814103,8.713942,8.794071,2.529207,456768
1979-08-21,8.794071,8.794071,8.733974,8.774038,2.523446,570336
1979-08-22,8.774038,9.094551,8.693910,8.693910,2.500402,353808
1979-08-23,8.693910,8.713942,8.613782,8.613782,2.477356,848640
1979-08-24,8.593750,8.593750,8.473558,8.533654,2.454309,439296
1979-08-27,8.513622,8.513622,8.393429,8.453526,2.431266,1082640
1979-08-28,8.453526,8.493590,8.453526,8.453526,2.431266,366912
1979-08-29,8.453526,8.493590,8.453526,8.493590,2.442789,509184
1979-08-30,8.493590,8.533654,8.473558,8.513622,2.448550,333216
1979-08-31,8.513622,8.533654,8.493590,8.533654,2.454309,305760
1979-09-04,8.533654,8.553686,8.453526,8.473558,2.437027,589680
1979-09-05,8.453526,8.453526,8.353365,8.373397,2.408219,1170624
1979-09-06,8.373397,8.393429,8.333333,8.353365,2.402458,831792
1979-09-07,8.353365,8.353365,8.293269,8.353365,2.402458,343200
1979-09-10,8.353365,8.373397,8.293269,8.313301,2.390937,575328
1979-09-11,8.313301,8.313301,8.173077,8.193109,2.356367,831168
1979-09-12,8.193109,8.293269,8.153045,8.213141,2.362129,552864
1979-09-13,8.213141,8.253205,8.173077,8.173077,2.350607,548496
1979-09-14,8.173077,8.233173,8.153045,8.213141,2.362129,759408
1979-09-17,8.213141,8.273237,8.213141,8.273237,2.379414,1671072
1979-09-18,8.153045,8.153045,8.052885,8.112981,2.365397,1638624
1979-09-19,8.112981,8.153045,8.032853,8.072917,2.353715,884208
1979-09-20,8.072917,8.213141,8.052885,8.213141,2.394599,947856
1979-09-21,8.213141,8.253205,8.173077,8.213141,2.394599,594672
1979-09-24,8.213141,8.293269,8.173077,8.193109,2.388759,569712
1979-09-25,8.193109,8.233173,8.092949,8.233173,2.400439,514800
1979-09-26,8.233173,8.293269,8.153045,8.173077,2.382916,867984
1979-09-27,8.173077,8.213141,8.092949,8.193109,2.388759,1209312
1979-09-28,8.193109,8.193109,8.112981,8.133013,2.371237,463632
1979-10-01,8.092949,8.092949,8.052885,8.052885,2.347874,578448
1979-10-02,8.052885,8.173077,8.032853,8.173077,2.382916,1557504
1979-10-03,8.173077,8.213141,8.133013,8.153045,2.377078,490464
1979-10-04,8.153045,8.253205,8.112981,8.253205,2.406279,572208
1979-10-05,8.253205,8.373397,8.233173,8.313301,2.423801,1203072
1979-10-08,8.313301,8.313301,8.193109,8.213141,2.394599,1133808
1979-10-09,8.173077,8.173077,8.012821,8.032853,2.342035,1198080
1979-10-10,7.912660,7.912660,7.612179,7.892628,2.301152,1417104
1979-10-11,7.872596,7.872596,7.752404,7.812500,2.277789,988416
1979-10-12,7.812500,7.852564,7.772436,7.812500,2.277789,623376
1979-10-15,7.792468,7.792468,7.592147,7.672276,2.236907,811200
1979-10-16,7.672276,7.732372,7.632212,7.632212,2.225224,1086384
1979-10-17,7.632212,7.712340,7.592147,7.692308,2.242746,462384
1979-10-18,7.692308,7.712340,7.652244,7.652244,2.231065,594672
1979-10-19,7.652244,7.672276,7.512019,7.512019,2.190182,853008
1979-10-22,7.512019,7.592147,7.371795,7.532051,2.196022,554112
1979-10-23,7.532051,7.592147,7.512019,7.532051,2.196022,552864
1979-10-24,7.532051,7.592147,7.512019,7.532051,2.196022,878592
1979-10-25,7.552083,7.592147,7.552083,7.552083,2.201864,1009008
1979-10-26,7.592147,7.672276,7.592147,7.652244,2.231065,653328
1979-10-29,7.652244,7.752404,7.652244,7.652244,2.231065,667680
1979-10-30,7.672276,7.832532,7.672276,7.832532,2.283630,597168
1979-10-31,7.832532,7.852564,7.752404,7.752404,2.260267,517296
1979-11-01,7.752404,7.772436,7.712340,7.752404,2.260267,312000
1979-11-02,7.752404,7.792468,7.732372,7.732372,2.254428,267696
1979-11-05,7.712340,7.712340,7.672276,7.692308,2.242746,311376
1979-11-06,7.692308,7.692308,7.572115,7.572115,2.207703,604032
1979-11-07,7.552083,7.552083,7.431891,7.451923,2.172661,851136
1979-11-08,7.451923,7.512019,7.451923,7.512019,2.190182,511680
1979-11-09,7.512019,7.552083,7.471955,7.491987,2.184340,574704
1979-11-12,7.491987,7.652244,7.451923,7.652244,2.231065,585936
1979-11-13,7.652244,7.652244,7.491987,7.552083,2.201864,569712
1979-11-14,7.552083,7.572115,7.451923,7.471955,2.178502,940992
1979-11-15,7.471955,7.532051,7.451923,7.451923,2.172661,1033968
1979-11-16,7.451923,7.512019,7.411859,7.411859,2.160979,510432
1979-11-19,7.411859,7.471955,7.311699,7.311699,2.131777,1056432
1979-11-20,7.311699,7.371795,7.311699,7.331731,2.137617,658944
1979-11-21,7.331731,7.451923,7.211538,7.431891,2.166819,1293552
1979-11-23,7.431891,7.552083,7.431891,7.532051,2.196022,554736
1979-11-26,7.532051,7.652244,7.491987,7.632212,2.225224,1437696
1979-11-27,7.632212,7.652244,7.512019,7.532051,2.196022,1885104
1979-11-28,7.532051,7.552083,7.451923,7.532051,2.196022,697008
1979-11-29,7.552083,7.612179,7.552083,7.572115,2.207703,1046448
1979-11-30,7.451923,7.451923,7.371795,7.391827,2.187547,1053936
1979-12-03,7.391827,7.431891,7.331731,7.331731,2.169763,648336
1979-12-04,7.351763,7.411859,7.351763,7.351763,2.175689,1194336
1979-12-05,7.411859,7.491987,7.411859,7.431891,2.199403,805584
1979-12-06,7.431891,7.471955,7.411859,7.451923,2.205332,647088
1979-12-07,7.512019,7.592147,7.512019,7.512019,2.223116,1493856
1979-12-10,7.512019,7.632212,7.371795,7.471955,2.211259,894816
1979-12-11,7.471955,7.632212,7.471955,7.552083,2.234972,1482624
1979-12-12,7.552083,7.632212,7.512019,7.632212,2.258687,1037712
1979-12-13,7.632212,7.892628,7.632212,7.872596,2.329825,1138800
1979-12-14,7.872596,7.872596,7.732372,7.732372,2.288327,1469520
1979-12-17,7.832532,7.992788,7.832532,7.952724,2.353539,1528800
1979-12-18,7.932692,7.932692,7.792468,7.792468,2.306113,1169376
1979-12-19,7.792468,7.912660,7.792468,7.852564,2.323898,1304784
1979-12-20,7.852564,7.892628,7.812500,7.892628,2.335755,942240
1979-12-21,7.892628,8.052885,7.892628,8.052885,2.383180,1723488
1979-12-24,8.052885,8.112981,8.012821,8.092949,2.395037,648336
1979-12-26,8.092949,8.112981,8.052885,8.092949,2.395037,359424
1979-12-27,8.092949,8.173077,8.032853,8.153045,2.412822,524784
1979-12-28,8.153045,8.173077,8.092949,8.153045,2.412822,687648
1979-12-31,8.153045,8.153045,8.092949,8.112981,2.400965,308256
1980-01-02,8.112981,8.133013,7.812500,7.812500,2.312042,929136
1980-01-03,7.812500,7.932692,7.672276,7.912660,2.341682,1148160
1980-01-04,7.992788,8.193109,7.992788,8.173077,2.418750,1069536
1980-01-07,8.173077,8.573718,8.112981,8.453526,2.501747,1314768
1980-01-08,8.473558,8.754006,8.473558,8.754006,2.590671,1539408
1980-01-09,8.754006,8.894231,8.653846,8.653846,2.561031,3125616
1980-01-10,8.653846,8.754006,8.573718,8.693910,2.572887,1488240
1980-01-11,8.693910,8.713942,8.593750,8.673878,2.566960,624000
1980-01-14,8.673878,8.733974,8.633814,8.673878,2.566960,2034240
1980-01-15,8.673878,8.673878,8.433494,8.473558,2.507675,829920
1980-01-16,8.513622,8.633814,8.513622,8.573718,2.537316,2041728
1980-01-17,8.573718,8.593750,8.533654,8.573718,2.537316,521664
1980-01-18,8.573718,8.593750,8.473558,8.573718,2.537316,1064544
1980-01-21,8.573718,8.814103,8.513622,8.754006,2.590671,1463904
1980-01-22,8.754006,8.794071,8.593750,8.593750,2.543246,758784
